entry_time,exit_time,direction,entry,exit,qty_pct,pnl,reason,cum_equity
2024-09-10 11:30:00-04:00,2024-09-10 12:45:00-04:00,Long,16634.328007450717,16534.328007450717,1.0,-201.24,SL,-2268.64
2024-09-10 13:00:00-04:00,2024-09-10 14:30:00-04:00,Short,16574.341233727755,16674.341233727755,1.0,-201.24,SL,-2469.88
2024-09-10 14:45:00-04:00,2024-09-10 15:30:00-04:00,Long,16707.29543336156,16807.29543336156,0.5,99.38,TP1,-2370.5
2024-09-10 14:45:00-04:00,2024-09-11 14:15:00-04:00,Long,16707.29543336156,16907.29543336156,0.5,199.38,TP2,-2171.12
2024-09-11 14:30:00-04:00,2024-09-11 15:45:00-04:00,Long,16900.180303154357,17000.180303154357,0.5,99.38,TP1,-2071.74
2024-09-11 14:30:00-04:00,2024-09-13 11:45:00-04:00,Long,16900.180303154357,16800.180303154357,0.5,-100.62,SL,-2172.36
2024-09-13 11:45:00-04:00,2024-09-13 15:45:00-04:00,Short,16801.001300444786,16901.001300444786,1.0,-201.24,SL,-2373.6
2024-09-13 15:45:00-04:00,2024-09-16 13:30:00-04:00,Long,16903.3199483948,16803.3199483948,1.0,-201.24,SL,-2574.84
2024-09-16 13:30:00-04:00,2024-09-16 14:00:00-04:00,Short,16796.151030987443,16896.151030987443,1.0,-201.24,SL,-2776.08
2024-09-16 14:15:00-04:00,2024-09-17 09:45:00-04:00,Long,17066.15843613906,16966.15843613906,1.0,-201.24,SL,-2977.32
2024-09-17 11:00:00-04:00,2024-09-17 12:00:00-04:00,Short,16977.911239380086,17077.911239380086,1.0,-201.24,SL,-3178.56
2024-09-17 12:00:00-04:00,2024-09-17 12:30:00-04:00,Long,17077.0344937949,16977.0344937949,1.0,-201.24,SL,-3379.8
2024-09-17 12:30:00-04:00,2024-09-17 14:45:00-04:00,Short,16973.137302993724,17073.137302993724,1.0,-201.24,SL,-3581.04
2024-09-17 14:45:00-04:00,2024-09-18 10:00:00-04:00,Long,17056.868147204295,17156.868147204295,0.5,99.38,TP1,-3481.66
2024-09-17 14:45:00-04:00,2024-09-18 10:15:00-04:00,Long,17056.868147204295,17256.868147204295,0.5,199.38,TP2,-3282.28
2024-09-18 10:30:00-04:00,2024-09-18 11:15:00-04:00,Long,17233.80002478434,17333.80002478434,0.5,99.38,TP1,-3182.9
2024-09-18 10:30:00-04:00,2024-09-19 14:45:00-04:00,Long,17233.80002478434,17133.80002478434,0.5,-100.62,SL,-3283.52
2024-09-19 14:45:00-04:00,2024-09-20 11:30:00-04:00,Short,17145.558893651836,17045.558893651836,0.5,99.38,TP1,-3184.14
2024-09-19 14:45:00-04:00,2024-09-20 14:00:00-04:00,Short,17145.558893651836,17245.558893651836,0.5,-100.62,SL,-3284.76
2024-09-20 14:00:00-04:00,2024-09-20 14:15:00-04:00,Long,17234.7364349851,17334.7364349851,0.5,99.38,TP1,-3185.38
2024-09-20 14:00:00-04:00,2024-09-23 10:45:00-04:00,Long,17234.7364349851,17134.7364349851,0.5,-100.62,SL,-3286.0
2024-09-23 10:45:00-04:00,2024-09-23 12:30:00-04:00,Short,17138.324006270628,17238.324006270628,1.0,-201.24,SL,-3487.24
2024-09-23 12:30:00-04:00,2024-09-23 14:45:00-04:00,Long,17232.273203732675,17332.273203732675,0.5,99.38,TP1,-3387.86
2024-09-23 12:30:00-04:00,2024-09-24 12:30:00-04:00,Long,17232.273203732675,17432.273203732675,0.5,199.38,TP2,-3188.48
2024-09-24 12:30:00-04:00,2024-09-24 14:45:00-04:00,Long,17454.85849031945,17354.85849031945,1.0,-201.24,SL,-3389.72
2024-09-25 09:30:00-04:00,2024-09-25 11:00:00-04:00,Long,17429.69144841262,17529.69144841262,0.5,99.38,TP1,-3290.34
2024-09-25 09:30:00-04:00,2024-09-25 12:00:00-04:00,Long,17429.69144841262,17629.69144841262,0.5,199.38,TP2,-3090.96
2024-09-25 14:30:00-04:00,2024-09-26 09:30:00-04:00,Short,17545.37772892327,17445.37772892327,0.5,99.38,TP1,-2991.58
2024-09-25 14:30:00-04:00,2024-09-27 14:45:00-04:00,Short,17545.37772892327,17645.37772892327,0.5,-100.62,SL,-3092.2
2024-09-27 14:45:00-04:00,2024-09-30 10:30:00-04:00,Long,17652.980181955725,17552.980181955725,1.0,-201.24,SL,-3293.44
2024-09-30 10:30:00-04:00,2024-09-30 11:15:00-04:00,Short,17555.496554029232,17655.496554029232,1.0,-201.24,SL,-3494.68
2024-09-30 11:15:00-04:00,2024-09-30 14:45:00-04:00,Long,17724.952462689133,17624.952462689133,1.0,-201.24,SL,-3695.92
2024-09-30 15:00:00-04:00,2024-09-30 15:45:00-04:00,Short,17541.427616644378,17641.427616644378,1.0,-201.24,SL,-3897.16
2024-10-01 10:45:00-04:00,2024-10-01 12:45:00-04:00,Short,17572.418064996444,17472.418064996444,0.5,99.38,TP1,-3797.78
2024-10-01 10:45:00-04:00,2024-10-01 14:00:00-04:00,Short,17572.418064996444,17372.418064996444,0.5,199.38,TP2,-3598.4
2024-10-01 15:45:00-04:00,2024-10-02 15:15:00-04:00,Short,17331.247185661898,17231.247185661898,0.5,99.38,TP1,-3499.02
2024-10-01 15:45:00-04:00,2024-10-03 11:45:00-04:00,Short,17331.247185661898,17131.247185661898,0.5,199.38,TP2,-3299.64
2024-10-03 15:00:00-04:00,2024-10-04 10:30:00-04:00,Short,17081.79659874211,16981.79659874211,0.5,99.38,TP1,-3200.26
2024-10-03 15:00:00-04:00,2024-10-04 13:30:00-04:00,Short,17081.79659874211,16881.79659874211,0.5,199.38,TP2,-3000.88
2024-10-04 13:30:00-04:00,2024-10-07 13:45:00-04:00,Short,16858.70800841172,16958.70800841172,1.0,-201.24,SL,-3202.12
2024-10-07 13:45:00-04:00,2024-10-07 14:30:00-04:00,Long,16942.72157897737,17042.72157897737,0.5,99.38,TP1,-3102.74
2024-10-07 13:45:00-04:00,2024-10-07 15:30:00-04:00,Long,16942.72157897737,17142.72157897737,0.5,199.38,TP2,-2903.36
2024-10-08 12:00:00-04:00,2024-10-08 15:45:00-04:00,Short,17000.524367431,16900.524367431,0.5,99.38,TP1,-2803.98
2024-10-08 12:00:00-04:00,2024-10-09 11:30:00-04:00,Short,17000.524367431,16800.524367431,0.5,199.38,TP2,-2604.6
2024-10-09 11:45:00-04:00,2024-10-09 14:15:00-04:00,Short,16774.4392306669,16874.4392306669,1.0,-201.24,SL,-2805.84
2024-10-09 14:45:00-04:00,2024-10-10 12:15:00-04:00,Long,16871.47749847743,16771.47749847743,1.0,-201.24,SL,-3007.08
2024-10-10 12:15:00-04:00,2024-10-10 15:00:00-04:00,Short,16702.19890821536,16802.19890821536,1.0,-201.24,SL,-3208.32
2024-10-10 15:00:00-04:00,2024-10-11 09:30:00-04:00,Long,16881.137388373492,16981.137388373492,0.5,99.38,TP1,-3108.94
2024-10-10 15:00:00-04:00,2024-10-11 10:30:00-04:00,Long,16881.137388373492,17081.137388373492,0.5,199.38,TP2,-2909.56
2024-10-11 10:30:00-04:00,2024-10-14 10:30:00-04:00,Long,17075.952814715056,16975.952814715056,1.0,-201.24,SL,-3110.8
2024-10-14 10:30:00-04:00,2024-10-14 13:30:00-04:00,Short,16952.933104638876,16852.933104638876,0.5,99.38,TP1,-3011.42
2024-10-14 10:30:00-04:00,2024-10-16 12:45:00-04:00,Short,16952.933104638876,16752.933104638876,0.5,199.38,TP2,-2812.04
2024-10-16 12:45:00-04:00,2024-10-17 10:00:00-04:00,Short,16756.48069367129,16856.48069367129,1.0,-201.24,SL,-3013.28
2024-10-17 10:00:00-04:00,2024-10-17 11:15:00-04:00,Long,16869.333711301304,16969.333711301304,0.5,99.38,TP1,-2913.9
2024-10-17 10:00:00-04:00,2024-10-17 12:45:00-04:00,Long,16869.333711301304,17069.333711301304,0.5,199.38,TP2,-2714.52
2024-10-18 11:45:00-04:00,2024-10-18 15:15:00-04:00,Short,17176.787977285258,17276.787977285258,1.0,-201.24,SL,-2915.76
2024-10-18 15:15:00-04:00,2024-10-21 10:30:00-04:00,Long,17265.256089410253,17165.256089410253,1.0,-201.24,SL,-3117.0
2024-10-21 10:30:00-04:00,2024-10-21 11:45:00-04:00,Short,17108.680863018686,17208.680863018686,1.0,-201.24,SL,-3318.24
2024-10-21 11:45:00-04:00,2024-10-21 13:15:00-04:00,Long,17215.717440826003,17315.717440826003,0.5,99.38,TP1,-3218.86
2024-10-21 11:45:00-04:00,2024-10-23 10:15:00-04:00,Long,17215.717440826003,17415.717440826003,0.5,199.38,TP2,-3019.48
2024-10-23 10:30:00-04:00,2024-10-23 12:15:00-04:00,Long,17386.492152381164,17286.492152381164,1.0,-201.24,SL,-3220.72
2024-10-23 12:15:00-04:00,2024-10-23 13:15:00-04:00,Short,17303.772209597864,17403.772209597864,1.0,-201.24,SL,-3421.96
2024-10-23 13:15:00-04:00,2024-10-24 10:30:00-04:00,Long,17426.25056825098,17526.25056825098,0.5,99.38,TP1,-3322.58
2024-10-23 13:15:00-04:00,2024-10-24 11:15:00-04:00,Long,17426.25056825098,17626.25056825098,0.5,199.38,TP2,-3123.2
2024-10-24 11:30:00-04:00,2024-10-24 14:00:00-04:00,Long,17624.655732424693,17524.655732424693,1.0,-201.24,SL,-3324.44
2024-10-24 14:00:00-04:00,2024-10-25 12:00:00-04:00,Short,17495.468483029428,17395.468483029428,0.5,99.38,TP1,-3225.06
2024-10-24 14:00:00-04:00,2024-10-28 10:00:00-04:00,Short,17495.468483029428,17295.468483029428,0.5,199.38,TP2,-3025.68
2024-10-28 10:00:00-04:00,2024-10-28 13:00:00-04:00,Short,17197.933445212584,17097.933445212584,0.5,99.38,TP1,-2926.3
2024-10-28 10:00:00-04:00,2024-10-28 13:30:00-04:00,Short,17197.933445212584,16997.933445212584,0.5,199.38,TP2,-2726.92
2024-10-29 10:45:00-04:00,2024-10-29 15:00:00-04:00,Short,16890.536269715332,16790.536269715332,0.5,99.38,TP1,-2627.54
2024-10-29 10:45:00-04:00,2024-10-30 10:30:00-04:00,Short,16890.536269715332,16690.536269715332,0.5,199.38,TP2,-2428.16
2024-10-30 14:15:00-04:00,2024-10-30 15:00:00-04:00,Long,16662.612128681176,16762.612128681176,0.5,99.38,TP1,-2328.78
2024-10-30 14:15:00-04:00,2024-10-31 10:15:00-04:00,Long,16662.612128681176,16862.612128681176,0.5,199.38,TP2,-2129.4
2024-10-31 10:30:00-04:00,2024-10-31 11:30:00-04:00,Long,16839.538676549557,16939.538676549557,0.5,99.38,TP1,-2030.02
2024-10-31 10:30:00-04:00,2024-11-01 10:00:00-04:00,Long,16839.538676549557,16739.538676549557,0.5,-100.62,SL,-2130.64
2024-11-01 10:00:00-04:00,2024-11-01 10:30:00-04:00,Short,16690.134757686934,16590.134757686934,0.5,99.38,TP1,-2031.26
2024-11-01 10:00:00-04:00,2024-11-01 11:15:00-04:00,Short,16690.134757686934,16490.134757686934,0.5,199.38,TP2,-1831.88
2024-11-04 13:00:00-05:00,2024-11-04 15:00:00-05:00,Long,16293.502295837961,16393.502295837963,0.5,99.38,TP1,-1732.5
2024-11-04 13:00:00-05:00,2024-11-06 11:45:00-05:00,Long,16293.502295837961,16193.502295837961,0.5,-100.62,SL,-1833.12
2024-11-06 11:45:00-05:00,2024-11-06 14:30:00-05:00,Short,16214.247475864118,16114.247475864118,0.5,99.38,TP1,-1733.74
2024-11-06 11:45:00-05:00,2024-11-07 15:15:00-05:00,Short,16214.247475864118,16314.247475864118,0.5,-100.62,SL,-1834.36
2024-11-07 15:15:00-05:00,2024-11-07 15:30:00-05:00,Long,16304.875700636801,16404.875700636803,0.5,99.38,TP1,-1734.98
2024-11-07 15:15:00-05:00,2024-11-08 10:15:00-05:00,Long,16304.875700636801,16504.875700636803,0.5,199.38,TP2,-1535.6
2024-11-08 11:45:00-05:00,2024-11-08 12:15:00-05:00,Short,16334.57116965808,16434.57116965808,1.0,-201.24,SL,-1736.84
2024-11-08 12:45:00-05:00,2024-11-08 14:30:00-05:00,Long,16515.98844487612,16615.98844487612,0.5,99.38,TP1,-1637.46
2024-11-08 12:45:00-05:00,2024-11-08 15:15:00-05:00,Long,16515.98844487612,16715.98844487612,0.5,199.38,TP2,-1438.08
2024-11-11 11:15:00-05:00,2024-11-11 15:30:00-05:00,Long,16729.695198867143,16629.695198867143,1.0,-201.24,SL,-1639.32
2024-11-11 15:45:00-05:00,2024-11-12 10:45:00-05:00,Short,16543.174941468325,16443.174941468325,0.5,99.38,TP1,-1539.94
2024-11-11 15:45:00-05:00,2024-11-12 11:00:00-05:00,Short,16543.174941468325,16343.174941468325,0.5,199.38,TP2,-1340.56
2024-11-13 12:00:00-05:00,2024-11-13 13:15:00-05:00,Long,16182.074189411795,16082.074189411795,1.0,-201.24,SL,-1541.8
2024-11-13 13:15:00-05:00,2024-11-13 14:30:00-05:00,Short,16045.86892872915,16145.86892872915,1.0,-201.24,SL,-1743.04
2024-11-13 14:45:00-05:00,2024-11-14 10:00:00-05:00,Long,16169.237832106137,16269.237832106137,0.5,99.38,TP1,-1643.66
2024-11-13 14:45:00-05:00,2024-11-14 11:00:00-05:00,Long,16169.237832106137,16369.237832106137,0.5,199.38,TP2,-1444.28
2024-11-14 11:00:00-05:00,2024-11-14 14:30:00-05:00,Long,16369.918800513755,16469.918800513755,0.5,99.38,TP1,-1344.9
2024-11-14 11:00:00-05:00,2024-11-15 14:00:00-05:00,Long,16369.918800513755,16269.918800513755,0.5,-100.62,SL,-1445.52
2024-11-15 14:00:00-05:00,2024-11-15 15:00:00-05:00,Short,16247.427752072219,16147.427752072219,0.5,99.38,TP1,-1346.14
2024-11-15 14:00:00-05:00,2024-11-18 11:00:00-05:00,Short,16247.427752072219,16347.427752072219,0.5,-100.62,SL,-1446.76
2024-11-18 11:00:00-05:00,2024-11-18 12:00:00-05:00,Long,16380.29599935484,16480.29599935484,0.5,99.38,TP1,-1347.38
2024-11-18 11:00:00-05:00,2024-11-18 15:30:00-05:00,Long,16380.29599935484,16580.29599935484,0.5,199.38,TP2,-1148.0
2024-11-19 13:00:00-05:00,2024-11-20 11:15:00-05:00,Short,16608.37002826692,16508.37002826692,0.5,99.38,TP1,-1048.62
2024-11-19 13:00:00-05:00,2024-11-20 14:45:00-05:00,Short,16608.37002826692,16408.37002826692,0.5,199.38,TP2,-849.24
2024-11-20 14:45:00-05:00,2024-11-20 15:15:00-05:00,Short,16404.59758320046,16304.597583200459,0.5,99.38,TP1,-749.86
2024-11-20 14:45:00-05:00,2024-11-20 15:45:00-05:00,Short,16404.59758320046,16204.597583200459,0.5,199.38,TP2,-550.48
2024-11-21 12:30:00-05:00,2024-11-21 15:30:00-05:00,Long,16284.057190746495,16184.057190746495,1.0,-201.24,SL,-751.72
2024-11-21 15:30:00-05:00,2024-11-22 11:15:00-05:00,Short,16173.727635888496,16273.727635888496,1.0,-201.24,SL,-952.96
2024-11-22 11:15:00-05:00,2024-11-22 13:15:00-05:00,Long,16243.731545668279,16343.731545668279,0.5,99.38,TP1,-853.58
2024-11-22 11:15:00-05:00,2024-11-22 15:00:00-05:00,Long,16243.731545668279,16443.731545668277,0.5,199.38,TP2,-654.2
2024-11-25 11:45:00-05:00,2024-11-25 12:15:00-05:00,Long,16458.73274369553,16358.732743695531,1.0,-201.24,SL,-855.44
2024-11-25 12:30:00-05:00,2024-11-25 13:45:00-05:00,Short,16387.011523881265,16287.011523881265,0.5,99.38,TP1,-756.06
2024-11-25 12:30:00-05:00,2024-11-26 10:15:00-05:00,Short,16387.011523881265,16187.011523881265,0.5,199.38,TP2,-556.68
2024-11-26 10:15:00-05:00,2024-11-26 14:00:00-05:00,Short,16194.011739936903,16094.011739936903,0.5,99.38,TP1,-457.3
2024-11-26 10:15:00-05:00,2024-11-26 14:15:00-05:00,Short,16194.011739936903,15994.011739936903,0.5,199.38,TP2,-257.92
2024-11-26 14:15:00-05:00,2024-11-27 14:30:00-05:00,Short,15959.058411019065,15859.058411019065,0.5,99.38,TP1,-158.54
2024-11-26 14:15:00-05:00,2024-11-27 14:45:00-05:00,Short,15959.058411019065,15759.058411019065,0.5,199.38,TP2,40.84
2024-11-27 14:45:00-05:00,2024-11-27 15:00:00-05:00,Short,15865.486571634676,15765.486571634676,0.5,99.38,TP1,140.22
2024-11-27 14:45:00-05:00,2024-11-27 15:45:00-05:00,Short,15865.486571634676,15665.486571634676,0.5,199.38,TP2,339.6
2024-11-27 15:45:00-05:00,2024-11-28 12:15:00-05:00,Short,15668.673324038265,15768.673324038265,1.0,-201.24,SL,138.36
2024-11-28 13:00:00-05:00,2024-11-28 13:15:00-05:00,Short,15559.4042911214,15659.4042911214,1.0,-201.24,SL,-62.88
2024-11-28 14:00:00-05:00,2024-11-28 15:45:00-05:00,Short,15607.543209148509,15707.543209148509,1.0,-201.24,SL,-264.12
2024-11-28 15:45:00-05:00,2024-11-29 10:00:00-05:00,Long,15710.48597235416,15610.48597235416,1.0,-201.24,SL,-465.36
2024-11-29 10:00:00-05:00,2024-11-29 12:30:00-05:00,Short,15573.401881263417,15673.401881263417,1.0,-201.24,SL,-666.6
2024-11-29 12:30:00-05:00,2024-11-29 13:15:00-05:00,Long,15687.905904086205,15587.905904086205,1.0,-201.24,SL,-867.84
2024-11-29 14:15:00-05:00,2024-11-29 15:00:00-05:00,Short,15531.769648055153,15631.769648055153,1.0,-201.24,SL,-1069.08
2024-11-29 15:00:00-05:00,2024-11-29 15:45:00-05:00,Long,15680.493150812757,15780.493150812757,0.5,99.38,TP1,-969.7
2024-11-29 15:00:00-05:00,2024-12-02 11:30:00-05:00,Long,15680.493150812757,15880.493150812757,0.5,199.38,TP2,-770.32
2024-12-02 11:30:00-05:00,2024-12-02 14:00:00-05:00,Long,15881.167814178732,15981.167814178732,0.5,99.38,TP1,-670.94
2024-12-02 11:30:00-05:00,2024-12-03 12:00:00-05:00,Long,15881.167814178732,16081.167814178732,0.5,199.38,TP2,-471.56
2024-12-03 12:15:00-05:00,2024-12-03 12:45:00-05:00,Long,16096.372821433202,16196.372821433202,0.5,99.38,TP1,-372.18
2024-12-03 12:15:00-05:00,2024-12-03 13:00:00-05:00,Long,16096.372821433202,16296.372821433202,0.5,199.38,TP2,-172.8
2024-12-04 15:00:00-05:00,2024-12-04 15:30:00-05:00,Short,16806.48499325733,16706.48499325733,0.5,99.38,TP1,-73.42
2024-12-04 15:00:00-05:00,2024-12-05 09:45:00-05:00,Short,16806.48499325733,16606.48499325733,0.5,199.38,TP2,125.96
2024-12-05 09:45:00-05:00,2024-12-05 10:30:00-05:00,Short,16611.101755477936,16511.101755477936,0.5,99.38,TP1,225.34
2024-12-05 09:45:00-05:00,2024-12-05 13:30:00-05:00,Short,16611.101755477936,16411.101755477936,0.5,199.38,TP2,424.72
2024-12-06 10:15:00-05:00,2024-12-06 11:00:00-05:00,Short,16122.672058344866,16022.672058344866,0.5,99.38,TP1,524.1
2024-12-06 10:15:00-05:00,2024-12-06 13:30:00-05:00,Short,16122.672058344866,15922.672058344866,0.5,199.38,TP2,723.48
2024-12-09 09:45:00-05:00,2024-12-09 10:15:00-05:00,Long,15954.313463674272,16054.313463674272,0.5,99.38,TP1,822.86
2024-12-09 09:45:00-05:00,2024-12-09 11:30:00-05:00,Long,15954.313463674272,15854.313463674272,0.5,-100.62,SL,722.24
2024-12-09 11:30:00-05:00,2024-12-09 11:45:00-05:00,Short,15736.711886802572,15836.711886802572,1.0,-201.24,SL,521.0
2024-12-09 11:45:00-05:00,2024-12-09 12:45:00-05:00,Short,15819.155761027081,15719.155761027081,0.5,99.38,TP1,620.38
2024-12-09 11:45:00-05:00,2024-12-09 15:15:00-05:00,Short,15819.155761027081,15619.155761027081,0.5,199.38,TP2,819.76
2024-12-09 15:15:00-05:00,2024-12-09 15:45:00-05:00,Short,15604.174790456018,15504.174790456018,0.5,99.38,TP1,919.14
2024-12-09 15:15:00-05:00,2024-12-10 12:45:00-05:00,Short,15604.174790456018,15404.174790456018,0.5,199.38,TP2,1118.52
2024-12-10 12:45:00-05:00,2024-12-10 13:00:00-05:00,Short,15366.21324877388,15266.21324877388,0.5,99.38,TP1,1217.9
2024-12-10 12:45:00-05:00,2024-12-10 14:30:00-05:00,Short,15366.21324877388,15466.21324877388,0.5,-100.62,SL,1117.28
2024-12-10 15:00:00-05:00,2024-12-10 15:15:00-05:00,Long,15518.837515888994,15618.837515888994,0.5,99.38,TP1,1216.66
2024-12-10 15:00:00-05:00,2024-12-11 10:45:00-05:00,Long,15518.837515888994,15418.837515888994,0.5,-100.62,SL,1116.04
2024-12-11 10:45:00-05:00,2024-12-11 11:45:00-05:00,Short,15388.9389558352,15488.9389558352,1.0,-201.24,SL,914.8
2024-12-11 12:30:00-05:00,2024-12-11 14:15:00-05:00,Short,15446.334648448208,15546.334648448208,1.0,-201.24,SL,713.56
2024-12-11 14:15:00-05:00,2024-12-12 10:00:00-05:00,Long,15556.897884639178,15656.897884639178,0.5,99.38,TP1,812.94
2024-12-11 14:15:00-05:00,2024-12-12 10:45:00-05:00,Long,15556.897884639178,15756.897884639178,0.5,199.38,TP2,1012.32
2024-12-12 11:00:00-05:00,2024-12-12 12:15:00-05:00,Long,15734.720513731263,15634.720513731263,1.0,-201.24,SL,811.08
2024-12-12 12:30:00-05:00,2024-12-12 14:00:00-05:00,Short,15633.791190331101,15733.791190331101,1.0,-201.24,SL,609.84
2024-12-12 14:00:00-05:00,2024-12-12 15:00:00-05:00,Long,15729.726410560668,15629.726410560668,1.0,-201.24,SL,408.6
2024-12-12 15:15:00-05:00,2024-12-12 15:45:00-05:00,Short,15604.456534967543,15504.456534967543,0.5,99.38,TP1,507.98
2024-12-12 15:15:00-05:00,2024-12-13 10:30:00-05:00,Short,15604.456534967543,15404.456534967543,0.5,199.38,TP2,707.36
2024-12-13 10:45:00-05:00,2024-12-13 11:15:00-05:00,Short,15377.846013963544,15277.846013963544,0.5,99.38,TP1,806.74
2024-12-13 10:45:00-05:00,2024-12-13 11:30:00-05:00,Short,15377.846013963544,15177.846013963544,0.5,199.38,TP2,1006.12
2024-12-16 11:15:00-05:00,2024-12-16 13:00:00-05:00,Long,15043.369752718496,14943.369752718496,1.0,-201.24,SL,804.88
2024-12-16 13:00:00-05:00,2024-12-16 15:15:00-05:00,Short,14831.031044002508,14931.031044002508,1.0,-201.24,SL,603.64
2024-12-16 15:15:00-05:00,2024-12-17 10:30:00-05:00,Long,14920.044854480957,14820.044854480957,1.0,-201.24,SL,402.4
2024-12-17 10:30:00-05:00,2024-12-17 14:45:00-05:00,Short,14821.975125626994,14921.975125626994,1.0,-201.24,SL,201.16
2024-12-17 14:45:00-05:00,2024-12-18 11:00:00-05:00,Long,14951.47110845084,14851.47110845084,1.0,-201.24,SL,-0.08
2024-12-18 11:00:00-05:00,2024-12-18 12:15:00-05:00,Short,14858.057072739462,14958.057072739462,1.0,-201.24,SL,-201.32
2024-12-18 12:15:00-05:00,2024-12-18 15:45:00-05:00,Long,14995.425579100394,14895.425579100394,1.0,-201.24,SL,-402.56
2024-12-18 15:45:00-05:00,2024-12-19 10:30:00-05:00,Short,14897.55664491263,14797.55664491263,0.5,99.38,TP1,-303.18
2024-12-18 15:45:00-05:00,2024-12-20 12:45:00-05:00,Short,14897.55664491263,14997.55664491263,0.5,-100.62,SL,-403.8
2024-12-20 12:45:00-05:00,2024-12-20 15:00:00-05:00,Long,14994.327459758351,14894.327459758351,1.0,-201.24,SL,-605.04
2024-12-20 15:30:00-05:00,2024-12-23 11:30:00-05:00,Long,14974.088207411953,14874.088207411953,1.0,-201.24,SL,-806.28
2024-12-23 11:30:00-05:00,2024-12-23 13:30:00-05:00,Short,14852.84910066264,14952.84910066264,1.0,-201.24,SL,-1007.52
2024-12-23 13:30:00-05:00,2024-12-23 15:15:00-05:00,Long,14962.601596766604,14862.601596766604,1.0,-201.24,SL,-1208.76
2024-12-23 15:15:00-05:00,2024-12-24 12:15:00-05:00,Short,14841.657394220989,14941.657394220989,1.0,-201.24,SL,-1410.0
2024-12-24 12:15:00-05:00,2024-12-24 14:15:00-05:00,Long,14917.630985673875,14817.630985673875,1.0,-201.24,SL,-1611.24
2024-12-24 14:15:00-05:00,2024-12-25 12:45:00-05:00,Short,14835.376372418023,14735.376372418023,0.5,99.38,TP1,-1511.86
2024-12-24 14:15:00-05:00,2024-12-25 14:15:00-05:00,Short,14835.376372418023,14635.376372418023,0.5,199.38,TP2,-1312.48
2024-12-26 10:15:00-05:00,2024-12-26 13:45:00-05:00,Short,14658.682443245469,14558.682443245469,0.5,99.38,TP1,-1213.1
2024-12-26 10:15:00-05:00,2024-12-26 15:30:00-05:00,Short,14658.682443245469,14458.682443245469,0.5,199.38,TP2,-1013.72
2024-12-27 12:30:00-05:00,2024-12-27 15:15:00-05:00,Long,14475.2990961058,14375.2990961058,1.0,-201.24,SL,-1214.96
2024-12-27 15:15:00-05:00,2024-12-30 11:15:00-05:00,Short,14387.670805743366,14287.670805743366,0.5,99.38,TP1,-1115.58
2024-12-27 15:15:00-05:00,2024-12-31 13:45:00-05:00,Short,14387.670805743366,14487.670805743366,0.5,-100.62,SL,-1216.2
2024-12-31 13:45:00-05:00,2024-12-31 14:30:00-05:00,Long,14487.169703271547,14387.169703271547,1.0,-201.24,SL,-1417.44
2024-12-31 15:00:00-05:00,2025-01-01 09:45:00-05:00,Short,14308.142735427176,14408.142735427176,1.0,-201.24,SL,-1618.68
2025-01-01 09:45:00-05:00,2025-01-01 10:30:00-05:00,Long,14488.034601318732,14588.034601318732,0.5,99.38,TP1,-1519.3
2025-01-01 09:45:00-05:00,2025-01-02 09:45:00-05:00,Long,14488.034601318732,14388.034601318732,0.5,-100.62,SL,-1619.92
2025-01-02 09:45:00-05:00,2025-01-02 11:30:00-05:00,Short,14380.159684200727,14280.159684200727,0.5,99.38,TP1,-1520.54
2025-01-02 09:45:00-05:00,2025-01-03 13:30:00-05:00,Short,14380.159684200727,14180.159684200727,0.5,199.38,TP2,-1321.16
2025-01-03 13:30:00-05:00,2025-01-06 13:00:00-05:00,Short,14183.321829727436,14083.321829727436,0.5,99.38,TP1,-1221.78
2025-01-03 13:30:00-05:00,2025-01-06 14:30:00-05:00,Short,14183.321829727436,13983.321829727436,0.5,199.38,TP2,-1022.4
2025-01-08 09:30:00-05:00,2025-01-08 11:00:00-05:00,Long,13512.535584862091,13612.535584862091,0.5,99.38,TP1,-923.02
2025-01-08 09:30:00-05:00,2025-01-08 15:15:00-05:00,Long,13512.535584862091,13712.535584862091,0.5,199.38,TP2,-723.64
2025-01-08 15:15:00-05:00,2025-01-09 12:00:00-05:00,Long,13709.109042906324,13609.109042906324,1.0,-201.24,SL,-924.88
2025-01-09 12:15:00-05:00,2025-01-09 14:30:00-05:00,Short,13619.50742886118,13719.50742886118,1.0,-201.24,SL,-1126.12
2025-01-09 14:30:00-05:00,2025-01-10 12:30:00-05:00,Long,13726.25594604899,13626.25594604899,1.0,-201.24,SL,-1327.36
2025-01-10 12:30:00-05:00,2025-01-10 14:45:00-05:00,Short,13598.51296648985,13498.51296648985,0.5,99.38,TP1,-1227.98
2025-01-10 12:30:00-05:00,2025-01-13 14:15:00-05:00,Short,13598.51296648985,13398.51296648985,0.5,199.38,TP2,-1028.6
2025-01-13 14:15:00-05:00,2025-01-14 12:30:00-05:00,Short,13397.020394480152,13297.020394480152,0.5,99.38,TP1,-929.22
2025-01-13 14:15:00-05:00,2025-01-14 14:15:00-05:00,Short,13397.020394480152,13197.020394480152,0.5,199.38,TP2,-729.84
2025-01-14 15:30:00-05:00,2025-01-15 11:00:00-05:00,Long,13343.823366805333,13243.823366805333,1.0,-201.24,SL,-931.08
2025-01-15 11:00:00-05:00,2025-01-16 12:15:00-05:00,Short,13220.116033023669,13320.116033023669,1.0,-201.24,SL,-1132.32
